Unnamed: 0,Index,business_status,geometry,name_g,place_id,types,address_g,rating_g,total_reviews_g,price_level_g,address_g_backup
2910,12496,OPERATIONAL,"{'lat': 45.4618144, 'lng': 9.1964303}",Plus,ChIJq6qGbabGhkcRiVhHvorsq1I,"['restaurant', 'food', 'point_of_interest', 'establishment']",della signora,3.4,20.0,,"Via della Signora, 3/d, Milano"
2911,12515,OPERATIONAL,"{'lat': 45.4621393, 'lng': 9.1988155}",Crostone,ChIJ-wZ5SjnHhkcRzS69DpsT0Pg,"['restaurant', 'food', 'point_of_interest', 'establishment']",guastalla,,,,"Guastalla, Milano"
2914,12521,OPERATIONAL,"{'lat': 45.46206900000001, 'lng': 9.200059099999999}",La Tavola Italiana,ChIJSdbTA6TGhkcRo8fVQAvmedQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",di porta vittoria,,,,"Corso di Porta Vittoria, 18, Milano"
2918,12540,OPERATIONAL,"{'lat': 45.46245130000001, 'lng': 9.201181900000002}",Al Boschetto da Gabry,ChIJi0SOZrvHhkcRoGLEN7Zhxeg,"['restaurant', 'point_of_interest', 'food', 'establishment']",di porta vittoria,4.6,45.0,,"Corso di Porta Vittoria, Milano"
2919,12541,OPERATIONAL,"{'lat': 45.46248629999999, 'lng': 9.200635900000002}",Botega Caffè Cacao Milano,ChIJPZQsII7HhkcR32o7OXWpFWw,"['cafe', 'bakery', 'bar', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",cesare battisti,4.1,264.0,2.0,"Via Cesare Battisti, 8, Milano"
2921,12550,OPERATIONAL,"{'lat': 45.4618171, 'lng': 9.2040639}","'Gnulot, Pasta Fresca",ChIJlUgXJqLGhkcRtcRMBAha0RA,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",fontana,4.4,85.0,,"Via Fontana, 6, Milano"
2922,12554,OPERATIONAL,"{'lat': 45.4621178, 'lng': 9.204497999999997}",Pacifik Poke Express Porta Vittoria,ChIJbdnA8f7HhkcRsZA4HOQahGE,"['restaurant', 'food', 'point_of_interest', 'establishment']",di porta vittoria,4.3,44.0,2.0,"Corso di Porta Vittoria, 42, Milano"
2929,12581,OPERATIONAL,"{'lat': 45.4620925, 'lng': 9.208243999999999}",Rom'antica Milano XXII Marzo,ChIJAydhrTLHhkcRibMVPl58uKY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.1,56.0,,"Corso Ventidue Marzo, 4, Milano"
2932,12589,OPERATIONAL,"{'lat': 45.4618762, 'lng': 9.209632}","My Heart - Pizze, Hamburger e Piadine Gluten-Free e Lactose-Free",ChIJh1gDJZnGhkcRgNwm9eTCS7o,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",amatore sciesa,4.3,197.0,,"Via Amatore Sciesa, 1, Milano"
2933,12591,OPERATIONAL,"{'lat': 45.46183459999999, 'lng': 9.209366299999997}",TaDà,ChIJb23Rbu3HhkcR648ZO9XVvZ8,"['restaurant', 'food', 'point_of_interest', 'establishment']",amatore sciesa,5.0,7.0,,"Via Amatore Sciesa, 2, Milano"
2934,12593,OPERATIONAL,"{'lat': 45.46167519999999, 'lng': 9.2096618}",Ristorante Beluga,ChIJ2V3TrpHHhkcR1DyfAPpco-s,"['restaurant', 'food', 'point_of_interest', 'establishment']",amatore sciesa,4.2,146.0,,"Via Amatore Sciesa, 1, Milano"
2935,12594,OPERATIONAL,"{'lat': 45.4618257, 'lng': 9.209704700000003}",Pizzeria Logham,ChIJ_ZC0JpnGhkcRaqyfyBWXmH4,"['restaurant', 'food', 'point_of_interest', 'establishment']",amatore sciesa,,,,"Via Amatore Sciesa, 1, Milano"
2938,12621,OPERATIONAL,"{'lat': 45.461859, 'lng': 9.21119}",Magnaki Santa MS,ChIJMexkOAjFhkcR2q8EG2hbZo0,"['restaurant', 'food', 'point_of_interest', 'establishment']",santa maria del suffragio,4.3,245.0,,"Piazza Santa Maria del Suffragio, 6, Milano"
2939,12622,OPERATIONAL,"{'lat': 45.4617294, 'lng': 9.2116447}",Pizza Boutique Milano,ChIJM7Iu3cLHhkcRrDL9D_yzMzg,"['restaurant', 'food', 'point_of_interest', 'establishment']",santa maria del suffragio,4.9,70.0,,"Piazza Santa Maria del Suffragio, 4, Milano"
2941,12630,OPERATIONAL,"{'lat': 45.4620253, 'lng': 9.211782699999999}",Sartoria della Pasta,ChIJBdXlVY3HhkcRpbBGxwtB7qw,"['restaurant', 'food', 'point_of_interest', 'establishment']",santa maria del suffragio,5.0,15.0,,"Piazza Santa Maria del Suffragio, 2, Milano"
2942,12631,OPERATIONAL,"{'lat': 45.4620253, 'lng': 9.211782699999999}",Joe Cipolla,ChIJz1nLVDfHhkcRz4MX8DsJV4M,"['restaurant', 'food', 'point_of_interest', 'establishment']",santa maria del suffragio,1.0,1.0,,"Piazza Santa Maria del Suffragio, 2, Milano"
2947,12660,OPERATIONAL,"{'lat': 45.4623582, 'lng': 9.212651100000002}",Avo Brothers - Cinque Giornate,ChIJByHYKY3HhkcRXqbSU6Cz9eU,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.2,432.0,2.0,"Corso Ventidue Marzo, 25, Milano"
2951,12670,OPERATIONAL,"{'lat': 45.46211020000001, 'lng': 9.214358700000002}",Cafe' Real di HU HAIXING,ChIJq6q6opvGhkcRqdhUl95XPf0,"['cafe', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",ventidue marzo,4.2,17.0,,"Corso Ventidue Marzo, 28, Milano"
2952,12673,OPERATIONAL,"{'lat': 45.4617874, 'lng': 9.2146569}",CHIOSCO VENA,ChIJ_y7QmgjHhkcRFRuX-En54nM,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",cadore,5.0,1.0,,"Via Cadore, 1, Milano"
2953,12680,OPERATIONAL,"{'lat': 45.4625034, 'lng': 9.214520900000002}",Pizzeria il castello,ChIJDU0mJwTHhkcRXqEW2DRSHuo,"['restaurant', 'point_of_interest', 'food', 'establishment']",ventidue marzo,4.1,28.0,,"Corso Ventidue Marzo, 29, Milano"
2955,12686,OPERATIONAL,"{'lat': 45.4620915, 'lng': 9.218008099999997}",EN asian cusine,ChIJJQQ_MpvGhkcR3qbGabkiBk4,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.0,546.0,1.0,"Corso Ventidue Marzo, 30, Milano"
2957,12688,OPERATIONAL,"{'lat': 45.4620915, 'lng': 9.218008099999997}",En Sushi Asian,ChIJzYMAzYTGhkcR-ZCu6gOD6Bo,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,2.3,3.0,,"Corso Ventidue Marzo, 30, Milano"
2960,12698,OPERATIONAL,"{'lat': 45.4620632, 'lng': 9.219022400000002}",Da Jacopo,ChIJRx1ww4TGhkcRxKHwaAzZVVE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ventidue marzo,4.3,328.0,2.0,"Corso Ventidue Marzo, 38, Milano"
2961,12699,OPERATIONAL,"{'lat': 45.46202760000001, 'lng': 9.219324799999999}",Ci Asian Restaurant,ChIJzc6_woTGhkcRShYwgxMv1SI,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.2,719.0,1.0,"Corso Ventidue Marzo, 40, Milano"
2962,12701,OPERATIONAL,"{'lat': 45.4620318, 'lng': 9.2190562}",Star Zagros Kebap,ChIJRx1ww4TGhkcRLFUckuKI_jU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.6,816.0,1.0,"Corso Ventidue Marzo, 38, Milano"
2964,12706,OPERATIONAL,"{'lat': 45.4623663, 'lng': 9.2192711}",Milano Italy,ChIJR9Pzsp3HhkcRzfDi0ZLumlc,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,,,,"Corso Ventidue Marzo, 43, Milano"
2968,12720,OPERATIONAL,"{'lat': 45.4622906, 'lng': 9.222203300000002}",Trattoria Al Muleto,ChIJs9ULTITGhkcR0rtGMj8HDYs,"['restaurant', 'food', 'point_of_interest', 'establishment']",ventidue marzo,4.5,280.0,2.0,"Corso Ventidue Marzo, 57, Milano"
2970,12725,OPERATIONAL,"{'lat': 45.4622795, 'lng': 9.224382}",Luca,ChIJBxzRgIbGhkcRc0m4f8RN9Rs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",corsica,3.2,9.0,,"Viale Corsica, 1, Milano"
2971,12727,OPERATIONAL,"{'lat': 45.4619829, 'lng': 9.227942099999998}",Tigella's Corsica,ChIJ2SexoIfGhkcRL_Lk1P0cN7g,"['restaurant', 'food', 'point_of_interest', 'establishment']",corsica,4.3,1236.0,2.0,"Viale Corsica, 38, Milano"
2974,12736,OPERATIONAL,"{'lat': 45.4619986, 'lng': 9.229194600000001}",GNAM pizzeria napoletana &focacceria genovese,ChIJ2fqbdcLHhkcRQ7gIdSjZARc,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",corsica,4.1,111.0,,"Viale Corsica, 46, Milano"
2978,12747,OPERATIONAL,"{'lat': 45.461974, 'lng': 9.232911999999999}",Rickymat S.A.S. Di Porro Vincenzo C. Sas,ChIJKfnq-3zGhkcRwaOcclrHkKQ,"['meal_takeaway', 'grocery_or_supermarket', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",corsica,4.8,12.0,,"Viale Corsica, 72, Milano"
2980,12749,OPERATIONAL,"{'lat': 45.4624238, 'lng': 9.232797999999999}",Pollo Allo Spiedo Rosticceria,ChIJh-Q_4nzGhkcRVX1xBiWY4uU,"['restaurant', 'point_of_interest', 'food', 'establishment']",corsica,,,,"Viale Corsica, 71, Milano"
2981,12753,OPERATIONAL,"{'lat': 45.4617528, 'lng': 9.2350353}",Shannara 1,ChIJo1NwgXzGhkcR40GNWmnacd8,"['restaurant', 'point_of_interest', 'food', 'establishment']",luigi de andreis,4.3,425.0,2.0,"Via Luigi de Andreis, 13, Milano"
2982,12754,OPERATIONAL,"{'lat': 45.46187510000001, 'lng': 9.234916}",Il panino d’oro cafe,ChIJAZLfgnzGhkcRKcizLKPj8Vk,"['bakery', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",largo gianni rodari,4.2,35.0,,"Largo Gianni Rodari, 2, Milano"
2984,12759,OPERATIONAL,"{'lat': 45.4622063, 'lng': 9.2359719}",Ai Tre Ponti,ChIJx0o8ZHvGhkcRcEHMCMFF7l4,"['restaurant', 'food', 'point_of_interest', 'establishment']",corsica,4.2,1404.0,1.0,"Viale Corsica, 95, Milano"
2985,12760,OPERATIONAL,"{'lat': 45.4622764, 'lng': 9.2359116}",Diconzo Lucia,ChIJ29Q7ZHvGhkcRtmTsAPuGwi0,"['restaurant', 'food', 'point_of_interest', 'establishment']",corsica,4.5,2.0,,"Viale Corsica, 95, Milano"
2986,12768,OPERATIONAL,"{'lat': 45.4616514, 'lng': 9.2388207}",Bar Piscinin,ChIJI4fI-nrGhkcRo4AhhsFWNWo,"['cafe', 'bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",cipriano facchinetti,4.4,38.0,,"Via Cipriano Facchinetti, 2, Milano"
2995,12834,OPERATIONAL,"{'lat': 45.4625662, 'lng': 9.091607}",Scaccomatto Cocktail Bar Birreria Enoteca,ChIJLXm26wDChkcR1yJhuBmiKxY,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",masaniello,4.4,50.0,,"Via Masaniello, 14, Milano"
2997,12842,OPERATIONAL,"{'lat': 45.4625984, 'lng': 9.126038}",Dal Duca,ChIJ47ytVqbDhkcRtnQNEkUxUiU,"['restaurant', 'food', 'point_of_interest', 'establishment']",delle forze armate,4.7,16.0,,"Via delle Forze Armate, 105, Milano"
2999,12847,OPERATIONAL,"{'lat': 45.4627334, 'lng': 9.126583199999999}",BAM Brewery Brew Risto Pub,ChIJv3U8IijChkcR63R0rwOYrdI,"['liquor_store', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",delle forze armate,4.8,759.0,2.0,"Via delle Forze Armate, 99, Milano"
3000,12852,OPERATIONAL,"{'lat': 45.46274560000001, 'lng': 9.128293500000002}",Pizzeria San Michele 2,ChIJx8y0Jw_HhkcRJubofF2S970,"['restaurant', 'point_of_interest', 'food', 'establishment']",delle forze armate   delle forze armate,4.2,952.0,1.0,"Via delle Forze Armate, 75, Via delle Forze Armate, 70, Milano"
3001,12856,OPERATIONAL,"{'lat': 45.4628739, 'lng': 9.134439400000002}",Pizzeria Rosticceria Il Cavaliere,ChIJaQxhOPHBhkcRfgr4jBCK_ds,"['restaurant', 'food', 'point_of_interest', 'establishment']",delle forze armate,3.1,38.0,,"Via delle Forze Armate, 43, Milano"
3002,12858,OPERATIONAL,"{'lat': 45.4629497, 'lng': 9.1345158}",Pizzeria Rosticcera Il Buongustaio,ChIJ1bqeeoDBhkcRqyZEqW713SU,"['restaurant', 'food', 'point_of_interest', 'establishment']",delle forze armate,4.1,14.0,,"Via delle Forze Armate, 43, Milano"
3003,12862,OPERATIONAL,"{'lat': 45.4632139, 'lng': 9.134550399999998}",Il Forno,ChIJd_6aZYDBhkcRpZPVsOgNeQw,"['bakery', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",italy,5.0,2.0,,Italy
3004,12864,OPERATIONAL,"{'lat': 45.46312710000001, 'lng': 9.135690199999999}",Bar Sport,ChIJC68bFIDBhkcRiDeMU9GlX1c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",delle forze armate,4.2,52.0,1.0,"Via delle Forze Armate, 41, Milano"
3012,12898,OPERATIONAL,"{'lat': 45.463204, 'lng': 9.151815000000001}",Il Mappamondo(Fiore di Mare),ChIJq-YtU2LBhkcR-6Wkq8sQ3x0,"['restaurant', 'food', 'point_of_interest', 'establishment']",sardegna,3.7,227.0,1.0,"Via Sardegna, 26, Milano"
3013,12900,OPERATIONAL,"{'lat': 45.462839, 'lng': 9.152178400000002}",Caffè Gourmand,ChIJ522C0RrBhkcRgu9HGcJ7Qr8,"['restaurant', 'food', 'point_of_interest', 'establishment']",sardegna,4.7,19.0,,"Via Sardegna, 35, Milano"
3014,12902,OPERATIONAL,"{'lat': 45.46317029999999, 'lng': 9.1518087}",Fiore Di Mare,ChIJq-YtU2LBhkcRT8oUSCTlNxY,"['restaurant', 'food', 'point_of_interest', 'establishment']",alberico gentili,4.0,40.0,,"Via Alberico Gentili, 1, Milano"
3016,12912,OPERATIONAL,"{'lat': 45.4625739, 'lng': 9.1545477}",Cuomo Domenico,ChIJPR3aj2HBhkcRO6rrkLhJYFM,"['restaurant', 'food', 'point_of_interest', 'establishment']",giorgio washington,,,,"Via Giorgio Washington, 52, Milano"
3017,12913,OPERATIONAL,"{'lat': 45.4625828, 'lng': 9.1547584}",SCIUÉ Washington,ChIJ94nCWEfBhkcRXG9H6DrCtlk,"['restaurant', 'food', 'point_of_interest', 'establishment']",giorgio washington,4.2,188.0,,"Via Giorgio Washington, 52, Milano"
3020,12929,OPERATIONAL,"{'lat': 45.4629963, 'lng': 9.159127299999998}",Quinto bar à tartares,ChIJw-KJXaDBhkcRwMvH14X8IrY,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni de alessandri angolo coluccio salutati,5.0,4.0,,"Via Giovanni de Alessandri Angolo, Via Coluccio Salutati, Milano"
3022,12936,OPERATIONAL,"{'lat': 45.4627984, 'lng': 9.163715200000002}",Il Caffe Del Grembiule Bistro Con Cucina,ChIJv9Oa417BhkcR8bM__RCHcVg,"['restaurant', 'food', 'point_of_interest', 'establishment']",san michele del carso,4.4,62.0,,"Viale San Michele del Carso, 26, Milano"
3024,12943,OPERATIONAL,"{'lat': 45.4626361, 'lng': 9.1729986}",Simon's,ChIJIa9PE1fBhkcRNhGbHxtOcKE,"['restaurant', 'food', 'point_of_interest', 'establishment']",san vittore,3.6,69.0,,"Via San Vittore, 6, Milano"
3025,12945,OPERATIONAL,"{'lat': 45.4626361, 'lng': 9.1729986}",Ichiro ramen & sushi,ChIJYUHgRiDBhkcRBkNsAKNCpB4,"['restaurant', 'food', 'point_of_interest', 'establishment']",san vittore,4.1,88.0,,"Via San Vittore, 6, Milano"
3026,12962,OPERATIONAL,"{'lat': 45.46311959999999, 'lng': 9.176414099999997}",éPasta the Italian food,ChIJaU9tulbBhkcRmhmvqAhPqqg,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo agostino gemelli,4.1,36.0,,"Piazza, Largo Agostino Gemelli, 1, Milano"
3027,12967,OPERATIONAL,"{'lat': 45.46279879999999, 'lng': 9.1807535}",Il Basilic,ChIJJbMjj1TBhkcRkaeGgbtycpE,"['restaurant', 'food', 'point_of_interest', 'establishment']",santorsola,4.5,23.0,,"Via Sant'Orsola, 8, Milano"
3029,12972,OPERATIONAL,"{'lat': 45.46316170000001, 'lng': 9.182734000000002}",Condominio Piazza Borromeo 5 Milano,ChIJRR5-qFTBhkcRQ3xoUl7W9ZQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",borromeo,5.0,1.0,,"Piazza Borromeo, 5, Milano"
3034,12979,OPERATIONAL,"{'lat': 45.46270450000001, 'lng': 9.183500400000002}",Bolan Bar,ChIJR23tCeTHhkcRjiFG4Hmtg1k,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",santa marta,5.0,1.0,,"Via Santa Marta, 8b, Milano"
3036,12990,OPERATIONAL,"{'lat': 45.463116, 'lng': 9.184361100000002}",Fa-bìo,ChIJ6Y2gWKvGhkcRFFgWauwAwNI,"['grocery_or_supermarket', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",del bollo,4.6,72.0,2.0,"Via del Bollo, 3, Milano"
3038,13009,OPERATIONAL,"{'lat': 45.46308630000001, 'lng': 9.186211199999999}",Putìa - Panini Terroni,ChIJi_0wwAbHhkcRNs6A19QRf34,"['restaurant', 'point_of_interest', 'food', 'establishment']",delle asole,,,,"Via delle Asole, 4, Milano"
3041,13036,OPERATIONAL,"{'lat': 45.4631522, 'lng': 9.1873984}",Granaio Via Torino,ChIJ_X1hdKzGhkcRhLxaudQ-NF0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",torino ang spadari,3.2,1559.0,2.0,"Via Torino ,ang, Via Spadari, 1, Milano"
3043,13048,OPERATIONAL,"{'lat': 45.4629216, 'lng': 9.1886763}",Bar Mercurio,ChIJ8YomBKzGhkcRCAYK44v_M1M,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe mazzini,3.3,750.0,2.0,"Via Giuseppe Mazzini, 3, Milano"
3045,13051,OPERATIONAL,"{'lat': 45.46264, 'lng': 9.1891088}",ecooking,ChIJZxmgVanGhkcRf-vYQUys7zI,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",gaetano giardino,4.1,815.0,2.0,"Via Gaetano Giardino, 3, Milano"
3050,13062,OPERATIONAL,"{'lat': 45.4632444, 'lng': 9.1890748}",Gana,ChIJfT0glKvGhkcRuDYMdNBaa14,"['restaurant', 'food', 'point_of_interest', 'establishment']",degli arcimboldi,2.3,3.0,,"Via degli Arcimboldi, 2, Milano"
3051,13067,OPERATIONAL,"{'lat': 45.46264579999999, 'lng': 9.189482999999997}",Sun Rice,ChIJ6085PeLHhkcRNCgU6OYQHy8,"['restaurant', 'food', 'point_of_interest', 'establishment']",armando diaz,,,,"Piazza Armando Diaz, 1, Milano"
3054,13074,OPERATIONAL,"{'lat': 45.4631081, 'lng': 9.189825299999999}",Temakinho,ChIJ2W_Qpa7GhkcRF9cOBrJRx_o,"['restaurant', 'food', 'point_of_interest', 'establishment']",guglielmo marconi,4.0,1263.0,2.0,"Via Guglielmo Marconi, 4, Milano"
3057,13115,OPERATIONAL,"{'lat': 45.46275240000001, 'lng': 9.1933739}",Il Priscio,ChIJO1cHNq_GhkcRXlDbrBAuv_w,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",santa tecla,4.1,1373.0,2.0,"Via Santa Tecla, 5, Milano"
3058,13116,OPERATIONAL,"{'lat': 45.4629216, 'lng': 9.1933409}",Vero Sapore Greco - Milano (Duomo) - La Cucina Greca a Milano! Speciale pita gyros!,ChIJEdiGB_nDhkcRXg4O5JIjhw0,"['restaurant', 'point_of_interest', 'food', 'establishment']",dietro il duomo delle ore,4.4,1154.0,1.0,"dietro il Duomo, Via delle Ore, 2, Milano"
3059,13117,OPERATIONAL,"{'lat': 45.4628074, 'lng': 9.193103500000001}",Kanda,ChIJz1O3M6_GhkcR-WwqwxKgCSc,"['restaurant', 'point_of_interest', 'food', 'establishment']",santa tecla,,,,"Via Santa Tecla, 3, Milano"
3060,13120,OPERATIONAL,"{'lat': 45.4627471, 'lng': 9.1931032}",Salad House - Duomo,ChIJD8BRbSPHhkcRJt4yk6FBNXo,"['restaurant', 'point_of_interest', 'food', 'establishment']",santa tecla,4.4,110.0,,"Via Santa Tecla, 3, Milano"
3061,13121,OPERATIONAL,"{'lat': 45.4627469, 'lng': 9.193226500000002}",Panzerotteria,ChIJYctxbe_HhkcRBN7DeH96Lpk,"['restaurant', 'point_of_interest', 'food', 'establishment']",santa tecla,4.3,9.0,,"Via Santa Tecla, Milano"
3063,13124,OPERATIONAL,"{'lat': 45.46275240000001, 'lng': 9.1933739}",Nuovo Bar Delle Ore,ChIJDSkKSq_GhkcRIKQHAjeli2Q,"['cafe', 'bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",santa tecla,3.7,71.0,1.0,"Via Santa Tecla, 5, Milano"
3064,13126,OPERATIONAL,"{'lat': 45.4630721, 'lng': 9.193760000000001}",KING & QUEEN,ChIJTWQgj1vHhkcRMX5VLkB2tAY,"['restaurant', 'point_of_interest', 'food', 'establishment']",san clemente,,,,"Via San Clemente, Milano"
3066,13135,OPERATIONAL,"{'lat': 45.4625787, 'lng': 9.1946828}",Erregiemme,ChIJDwxZVa_GhkcRQvhV5yHDxEw,"['restaurant', 'point_of_interest', 'food', 'establishment']",santo stefano,3.0,3.0,,"Piazza Santo Stefano, 5, Milano"
3067,13155,OPERATIONAL,"{'lat': 45.4631391, 'lng': 9.194501700000002}",Restaurante,ChIJK8C_Xq_GhkcRrPNef2Nu5sY,"['restaurant', 'point_of_interest', 'food', 'establishment']",fontana,,,,"Piazza Fontana, 6, Milano"
3068,13167,OPERATIONAL,"{'lat': 45.462877, 'lng': 9.1960226}",Roadhouse Milano Via Larga,ChIJmcGRCwPHhkcRox4TvwhaCaE,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo giuseppe merlo,4.0,488.0,2.0,"Via Carlo Giuseppe Merlo, 1, Milano"
3069,13168,OPERATIONAL,"{'lat': 45.4629152, 'lng': 9.196314000000001}",Surfing Poke,ChIJ4esbLQPHhkcRfrK7MZipGno,"['restaurant', 'food', 'point_of_interest', 'establishment']",verziere,3.8,39.0,,"Via Verziere, 3, Milano"
3073,13182,OPERATIONAL,"{'lat': 45.4630744, 'lng': 9.197959299999999}",L' Arabesque milano Cult Store/La Libraire,ChIJEWNUtaXGhkcRT7B3-opJbD4,"['clothing_store', 'book_store', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",largo augusto,4.2,92.0,,"Largo Augusto, 10, Milano"
3074,13183,OPERATIONAL,"{'lat': 45.4633481, 'lng': 9.197175699999999}",Augusto Srl,ChIJjc7Ox6XGhkcRJY0UEudKDE0,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo augusto,4.7,20.0,,"Largo Augusto, 7, Milano"
3075,13187,OPERATIONAL,"{'lat': 45.4633953, 'lng': 9.197333799999997}",RISTO NORIA,ChIJg49L6g_HhkcRQairH2nn-Ss,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo augusto,,,,"Largo Augusto, 18, Milano"
3077,13192,OPERATIONAL,"{'lat': 45.462977, 'lng': 9.199156900000002}",HD* ReviewEstablishment,ChIJbbwVJFvHhkcRwPnqCD7QsV4,"['restaurant', 'bakery', 'food', 'store', 'point_of_interest', 'establishment']",colonnetta,,,,"Via Colonnetta, 5, Milano"
3078,13193,OPERATIONAL,"{'lat': 45.4629032, 'lng': 9.199226699999999}",Mar'è [il Buon Gusto] Ristorante,ChIJ__9PPqTGhkcRSyH77uEFJqs,"['restaurant', 'food', 'point_of_interest', 'establishment']",colonnetta,4.5,196.0,3.0,"Via Colonnetta, 5, Milano"
3079,13194,OPERATIONAL,"{'lat': 45.46338009999999, 'lng': 9.199133200000002}",Taveggia 1909,ChIJfQGbR6TGhkcRodPx1GOm8Vs,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",uberto visconti di modrone,4.1,320.0,3.0,"Via Uberto Visconti di Modrone, 2, Milano"
3080,13195,OPERATIONAL,"{'lat': 45.46329009999999, 'lng': 9.1996273}",Bar Brema,ChIJGdMwcaTGhkcRvlS5AUwIXuI,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",filippo corridoni   corridoni,4.3,46.0,,"Via Filippo Corridoni, 6 Corridoni, Milano"
3085,13207,OPERATIONAL,"{'lat': 45.4628621, 'lng': 9.2005757}",21 Coffee Food & Wine,ChIJhSA8CqTGhkcRnRbVdW_SIXo,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",cesare battisti,4.0,1.0,,"Via Cesare Battisti, 21, Milano"
3087,13216,OPERATIONAL,"{'lat': 45.4628548, 'lng': 9.200449899999999}",Panini De Santis via Battisti - Milano,ChIJWeYJMWjHhkcR402cErC3F9c,"['restaurant', 'food', 'point_of_interest', 'establishment']",cesare battisti,4.0,20.0,,"Via Cesare Battisti, 19, Milano"
3089,13236,OPERATIONAL,"{'lat': 45.4630982, 'lng': 9.201153099999999}",Al Chiossetto Bar Ristorante,ChIJKzC3jKPGhkcRmrC6DrHEuqY,"['restaurant', 'food', 'point_of_interest', 'establishment']",chiossetto,4.4,61.0,,"Via Chiossetto, 20, Milano"
3092,13255,OPERATIONAL,"{'lat': 45.462846, 'lng': 9.2052266}",Ristorante Pizzeria Metropolis,ChIJ4QhKaqLGhkcRO0F0bBEc10o,"['restaurant', 'point_of_interest', 'food', 'establishment']",gaetano donizetti,4.0,190.0,1.0,"Via Gaetano Donizetti, 3, Milano"
3093,13262,OPERATIONAL,"{'lat': 45.462977, 'lng': 9.2054728}",miscusi Cinque Giornate,ChIJZVYKaaLGhkcRHgvV9_OyS3o,"['restaurant', 'point_of_interest', 'food', 'establishment']",pompeo litta,4.3,2409.0,2.0,"Via Pompeo Litta, 6, Milano"
3094,13266,OPERATIONAL,"{'lat': 45.4626129, 'lng': 9.206443300000002}",Globe,ChIJ4ZWnCqLGhkcRetyQfOV7gYI,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",cinque giornate,4.2,2148.0,2.0,"Piazza Cinque Giornate, 1, Milano"
3097,13290,OPERATIONAL,"{'lat': 45.4625704, 'lng': 9.2087804}",Cocotte,ChIJYQl055jGhkcRbxQ63nSfbz8,"['restaurant', 'food', 'point_of_interest', 'establishment']",benvenuto cellini,4.1,680.0,2.0,"Via Benvenuto Cellini, 1, Milano"
