id_restaurants,bubbles,title,description
37,bubble_50,,"Ristorante scelto un pò a caso alla fine della visita al museo della scienza con tutta la famiglia, ma la scelta non sarebbe potuta essere migliore. Ottimo cibo cucinato con prodotti di qualità e passione, il tutto condito con gentilezza e disponibilità fuori dell'ordinario. Assolutamente...Più"
37,bubble_50,,"Abbiamo festeggiato il nostro 25° anniversario in questo locale che si è rivelato una piacevole sorpresa: personale gentile, ristoratore accogliente e ottimo rapporto qualità e prezzo."
37,bubble_50,,Locale molto accogliente personale molto professionale e gentile. Cibo ottimo! Da ritornare e sicuramente consigliare
37,bubble_20,,"Francamente non capisco le recensioni super positive e mi domando la gente che le scrive dove abbia mai mangiato x definire ottimo questo ristorante. Cmq ho preso le linguine all'astice e non mi sono piaciute, sia la pasta che l'astice erano stracotti tanto che l'astice...Più"
37,bubble_50,,"Ristorante cercato a caso ma alla fine ha soddisfatto tutti i palati. Locale molto accogliente, personale gentilissimo e il proprietario assolutamente l'anfitrione che ti aspetti di trovare nei ristoranti. Serata davvero piacevole e gustosa. Consigliatissimo!"
37,bubble_50,,Delle polpette al sugo fantastiche ed uno spezzatino di manzo stratosferico. Anche questa volta Enzo ed i suoi collaboratori si sono superati. Top da provare...
37,bubble_50,,Cibo buonissimo e di alta qualità. Personale gentile ed accogliente. Locale pulito e raffinato. Lo consiglio vivamente. Sono andata a cena con delle amiche e ci siamo trovate benissimo.
37,bubble_50,,"Ottima esperienza, tutto molto buono ed abbondante. Atmosfera calda ed accogliente. Abbiamo preso sia piatti a base di carne che a base di pesce. Personale davvero gentile e disponibile. Tutto molto tranquillo e rilassante. Consigliatissimo 👍🏻"
38,bubble_30,,"Dopo avere degustato un ottimo aperitivo in estate ritorno per un pranzo. Locale carino,piccolo e originale. Personale cortese e attento."
38,bubble_40,,"Abbiamo festeggiato la laurea di mia figlia con i suoi amici. È stato divertente; ambiente informale, cibo semplice di buona qualità. Personale gentile ."
38,bubble_20,,"Location molto carina, perfetta per un aperitivo. I camerieri sono molto veloci nel farti accomodare, molto lenti nel prendere le ordinazioni ed estremamente frettolosi e scortesi nel seguire i clienti. Non lo consiglierei"
38,bubble_20,,"Ho ordinato un calice di Ribolla Gialla, che mi è arrivato acido perché probabilmente aperto da parecchi giorni. Il cameriere prende le ordinazioni mentre corre tra i tavoli, tant’è che la nostra inizialmente non l’aveva presa (nulla da dire, invece, sulla ragazza che è stata...Più"
38,bubble_20,,"Discreta la qualita"" degli accompagnamenti al drink francamente non comprendo il nesso con la ristorazione. Buono il servizio"
38,bubble_40,,"Aperitivo piacevole nella piazzetta esterna, riparata dal traffico. Il tagliere di salumi e formaggi fatto di prodotti di qualità per 12€/cad. Assolutamente da tornare!"
38,bubble_40,,"Locale con piccola cucina a base di mozzarella (panini, insalate, ...) in una location riparata dal sole e con personale veloce e simpatico. La scoperta è stata molto piacevole e senz'altro, dato che abito molto vicino, tornerò volentieri."
38,bubble_40,,"Sono stata in questo locale sabato scorso: ambiente carino e proposta simpatica! Si può degustare un buon drink, accompagnato da simpatiche proposte mediterranee, fresche e gustose, a pennello per la bella stagione! Inoltre il locale offre anche una zona all’aperto, piacevole anche per l’ora pomeridiana!"
38,bubble_50,,"Perfetto per aperitivo e pausa pranzo, mozzarella buonissima, una vera rarità a Milano. Consigliatissimo il tagliere per l'aperitivo! Personale veloce e super accogliente!"
38,bubble_50,,"Locale stupendo, perfetto per un apericena o una semplice serata tra amici. Qualità del cibo ottima e cocktail altrettanto buoni. Stra consigliato!"
39,bubble_20,,"Splendida l’idea di mangiare in contemporanea ai commensali degli altri tavoli e ottime le materie prime. Non è possibile scegliere cosa mangiare, le portate sono fisse e non c’è un menu né una carta dei vini. Nella nostra esperienza forse siamo stati sfortunati, il proprietario...Più"
39,bubble_50,,"Il ristorante offre un menu degustazione che ti porta alla scoperta dell'eccellenza italiana gastronomica, all'insegna di salumi e formaggi di pregio. Il proprietario incoraggia un ambiente informale e al contempo dedicato alla passione per la convivialità e all'arte dell'ospitalità."
39,bubble_50,,Salumi di altissimi qualità e vini eccellenti e rari. Per quanto riguarda Beppe…semplicemente STELLARE! Straconsigliato (torneremo presto!)
39,bubble_50,,"a prima e più importante cosa da sapere su questo posto è che ha un suo format particolare. Non è un ristorante classico, non ci si va a mangiare (sebbene si mangi eccome!), ma a fare un’esperienza, un percorso. Si mangiano SOLO salumi e formaggi....Più"
39,bubble_50,,"Un’esperienza: salumi e formaggi di qualità eccellente, alcuni davvero particolari. La grande passione di Beppe però è la cosa che impressiona ancora più del cibo: trasmette tutto l’amore per il suo lavoro e rende una cena da Sapori stellari qualcosa da ricordare."
39,bubble_50,,"Un vero viaggio di sapori, tra eccellenze del territorio e l'appassionante narrativa di Beppe, cuore e cervello di questo gioello nascosto in fondo a via Savona. Chi cerca qualcosa di diverso, unico e indimenticabile, non può non provare Sapori Stellari. Il prezzo appare più che...Più"
39,bubble_40,,"Posto molto carino, all’interno arredato in modo rustico, ma particolare. La parte esterna del locale va un po’ migliorata. Gli affettati e i formaggi sono a dir poco spettacolari, poi la descrizione che ne fa bepi ancora di più. Il proprietario Bepi, è fantastico, un...Più"
39,bubble_10,,"Non mi è piaciuto. L'ho trovato un posto di cattivo gusto, come di cattivo gusto è l'abitudine dell'oste di chiamare un applauso dopo le portate. Anche a mezzanotte e mezza. Saranno contenti i vicini. Oste che ha dichiarato di non capirne niente di vini. Non...Più"
39,bubble_40,,Affettati e formaggi davvero stellari e il proprietario Bebbe ….un vero mito! Grazie per questa bella esperienza
39,bubble_40,,Salumi ottimi! Raccontati con professionalità ed attenzione. Un’esperienza di gusto interessante e probabilmente non comune. Complimenti a Beppe!
40,bubble_50,,Tornata con amici in uno dei miei ristoranti preferiti di Milano. Ho trovato un nuovo menù con piatti gustosi e super interessarti. La qualità e il servizio sono rimasti impeccabili come sempre!!!! Consigliatissimo... Non resterete delusi!
40,bubble_50,,Ho cenato per la prima volta in questo ristorante sotto consiglio di un’amica. Ambiente molto carino e servizio preciso e veloce. Antipasti di pesce crudo delicati e insalata di polpo con olive taggiasche e pomodorini molto sfiziosa. Tonno e Salmone in crosta entrambi deliziosi. Ottima...Più
40,bubble_50,,Siamo andati la prima volta per festeggiare il nostro anniversario e siamo ritornati nel giro di un mese. Anche la seconda volta ci siamo trovati molto bene. Pesce crudo di qualità e le ostriche super. Le abbiamo riordinate anche al posto del dessert. Buonissima la...Più
40,bubble_40,,"Prima esperienza nel ristorante Primè, molto gradevole. Locale moderno e servizio molto cordiale ed attento. Buoni i tris di antipasti, in particolare la polpetta di baccalà ed ottimi i paccheri branzino e fonduta. Buono il tiramisù Senza dubbio da tornare"
40,bubble_50,,"Lo frequento da anni per la pausa pranzo e devo dire ottima qualità/prezzo. Di recente ho provato anche la sera visto che passavo di lì e devo assolutamente fare i complimenti tutto molto buono, da applausi il tortino di cipolla e gorgonzola...."
40,bubble_50,,"Ottimo ristorante in tutto, abbiamo mangiato molto bene in in atmosfera piacevole e rilassante. Tavoli ben distanziati e design curato in ogni dettaglio. La cucina prevalentemente è a base di pesce con qualche proposta alternativa. Ottimo le cruditè e anche i dessert."
40,bubble_50,,Bella location in zona Garibaldi a Milano. Oltre ad aver mangiato benissimo abbiamo trovato un ottimo servizio di sala che ci hanno fatto sentire come a casa. Bravi e complimenti per tutto.
40,bubble_50,,"Bellissimo ristorante in stile moderno con luci basse e candeline sui tavoli. Tavoli ben distanziati che favoriscono la conversazione. Ottimo i crudi di mare, materia prima di qualità. Come secondo il polpo, tenerissimo e gustoso. Bella esperienza"
40,bubble_50,,Ho trovato questo ristorante leggendo un articolo di un giornale dove veniva esaltata la cucina è la passione del titolare per il suo lavoro. Devo dire che che concordo in pieno quanto di buono si descriveva. Ho trovato una cucina di ottimo livello e ho...Più
40,bubble_30,,"Siamo sudati per una cena di lavoro eravamo 3 commensali. Il.primo errore arriva un calice di Franciacorta senza vedere la bottiglia così come al bar. Piatti discreti ,i paccheri non sembravano fatti da uno chef ma da un ragazzo dell'alberghiero alle prime armi. I crudi...Più"
41,bubble_40,,La pizzeria è distante 5 minuti a piedi dal Duomo. L’attesa per sedersi non è lunga ed è anche allietata da un calice con un pezzo di focaccia. La pizza è molto buona e digeribile. Il posto a sedere è angusto (con giaccone si fatica...Più
41,bubble_30,,"Tre pizze, non offrono null'altro. La Margherita dal gusto buono ma gommosa in bocca. Birre costose. Servizio rapido."
41,bubble_40,,"Locale in pieno centro a Milano, situato in una traversa di via Torino, a un passo dal duomo. Appena entrati ci troviamo in mano un calice di prosecco e una fetta di pizza: un ottimo inizio! Rapidamente veniamo fatti accomodare in una sala arredata in...Più"
41,bubble_50,,"Sono campano e mangio la pizza di Pasquale Pometto da circa 8 anni. Trovo che la pizza di Pasquale sia la migliore di Milano per 3 motivi: 1) La pizza è squisita e leggerissima, ogni volta che vado non mangio mai meno di una pizza...Più"
41,bubble_50,,"Una sicurezza. Pizza ottima, consiglio di provare le Pizza delGiorno. Quando arrivi ti offrono un prosecchino, quando vai via un amaro. Il gestore è spesso in giro per i tavoli e si assicura che tutto vada bene."
41,bubble_40,,"Non avevamo prenotato ma Pasquale ci ha trovato un tavolo. Abbiamo atteso 3 min e ci hanno servito del prosecco. Seduti al tavolo abbiamo subito ordinato e dopo 10 min è arrivata la pizza. Impasto leggero, sottile e condimento ottimo. Unica pecca la musica troppo...Più"
41,bubble_50,,"Il localino, lo trovi in una traversa di via Torino vicinanze Duomo, pizza di alto livello, peccato per il poco spazio, sempre code, ma alla fine ne vale la pena."
41,bubble_50,,"Pizza speciale senza dubbio una delle pizzerie più buone di Milano, accoglienza particolarmente gradita Per gli amanti della musica come me, mangiare con sottofondo musicale è top"
41,bubble_30,,"Sebbene la posizione sia ottima, a due passi dal Duomo, il locale è piuttosto stretto, interrato. La scelta delle pizze è praticamente inesistente: 3 tipologie, nessuna possibilità di varianti, ed in più non esistono contorni o antipasti. I prezzi sono in linea con Milano: 12...Più"
41,bubble_50,,Gentilezza e attenzione al cliente sono il mantra per questa pizzeria. Il cliente è sempre super coccolato e mangiare la pizza in questo locale è sempre un’esperienza piacevole e divertente.
42,bubble_40,,"Ancor più accogliente il sosushi &sound e sempre gentile Lello e il suo staff anche con i bimbi ! Siamo stati a pranzo, luogo informale e di qualità! Soprattutto pulitissimo. Complimenti e buon lavoro! Stefania"
42,bubble_50,,"Un connubio di sapori gentili e succulenti, atmosfera accogliente e diversa dal solito sushi. A dirla tutta oltre al cibo giapponese c’è tanta italianità e soprattutto abbiamo notato una certa attenzione e rispetto nei confronti della materia prima. Da provare assolutamente la tartare Salmone con...Più"
42,bubble_50,,"Siamo stati a Milano per la mostra di baloon e il mio bambino voleva mangiare sushi. Abbiamo trovato questo locale per celiaci (AIC), vicino ai Navigli, molto carino, accogliente, pulito, con tutto il personale gentile e disponibile. Pesce fresco e buonissimo. Ve lo raccomando."
42,bubble_50,,"È stata una piacevole conferma. Con la mia famiglia, tra cui 2 celiaci, siamo tornati in questo ristorante memori della buona cucina. Ebbene l’offerta è addirittura aumentata e migliorata con alcune aggiunte al menù molto originali e gustose. Ambiente informale e carino , buon servizio....Più"
42,bubble_50,,"Cibo ottimo, atmosfera calda ed elegante, titolare e camerieri sempre al TOP. Consiglio vivamente di andarci."
42,bubble_50,,"Ottimi piatti di sushi senza glutine, con scelte musicali di grande qualità. Il titolare e lo staff sono molto ospitali. Decisamente una bella scoperta. Bravi!"
42,bubble_50,,"finalmente un sushi diverso, ambiente informale e cibo speciale. Lo chef un vero personaggio!!! Abbiamo mangiato sia piatti caldi che freddi e chiuso con dei dolci molto particolari. Il tutto senza glutine"
42,bubble_50,,Ottimo posto buonissimi piatti e ottimi drink rivisitati con alcolici Giapponesi cucina fusion staff molto servizievole e prontissimi sul menù .... Menu ecologico .. 110 e lode
